MÓDULO;CRITÉRIOS;AVISO / ERRO;NÚMERO;MENSAGEM;TABELA;NATUREZA REGRA;ENTIDADES
Tributário;Se a soma de (vlDebito - vlCredito) declarada na tabela (MovimentoContabilMensal) com idTipoMovimentoContabil = 1 e 4 para as contas contábeis nºs  1.1.2.5.X.01.07 e 1.2.1.1.X.04.01.01.07 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo informado nas tabelas (InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 3  ISS e idTipoOperacaoCredito = 2 - Implantação de Saldos de Exercícios Anteriores a mensagem será executada. ;AVISO;5453;O saldo contábil da DÍVIDA ATIVA DO ISS de R$ XXXXXXXX, transferido do exercício anterior e cadastrado na remessa de abertura do exercício por meio das contas contábeis nºs   1.1.2.5.X.01.07 e 1.2.1.1.X.04.01.01.07  com cdSubTitulo de 1 a 5, ou que foram objeto de ajustes contábeis identificados pelo (idTipoMovimentoContabil = 4) nas referidas contas, não mantém correspondência com o saldo de R$ XXXXXXXX, informado nas tabelas InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 3 ISS e idTipoOperacaoCredito = 2 - Implantação de Saldos.;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) declarada na tabela (MovimentoContabilMensal) com idTipoMovimentoContabil = 1 e 4 para as contas contábeis nºs 1.1.2.5.X.03 e 1.2.1.1.X.04.01.03 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo informado nas tabelas (InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 4  CONTRIBUIÇÕES DE MELHORIA e idTipoOperacaoCredito = 2 - Implantação de Saldos de Exercícios Anteriores a mensagem será executada. ;AVISO;5454;O saldo contábil da DÍVIDA ATIVA DAS CONTRIBUIÇÕES DE MELHORIA de R$ XXXXXXXX, transferido do exercício anterior e cadastrado na remessa de abertura do exercício por meio das contas contábeis nºs   1.1.2.5.X.03 e 1.2.1.1.X.04.01.03  com cdSubTitulo de 1 a 5, ou que foram objeto de ajustes contábeis identificados pelo (idTipoMovimentoContabil = 4) nas referidas contas, não mantém correspondência com o saldo de R$ XXXXXXXX, informado nas tabelas InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 4  CONTRIBUIÇÕES DE MELHORIA e idTipoOperacaoCredito = 2 - Implantação de Saldos.;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) declarada na tabela (MovimentoContabilMensal) com idTipoMovimentoContabil = 1 e 4 para as contas contábeis nºs 1.1.2.5.X.02 e 1.2.1.1.X.04.01.02 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo informado nas tabelas (InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 5  TAXAS e idTipoOperacaoCredito = 2 - Implantação de Saldos de Exercícios Anteriores a mensagem será executada. ;AVISO;5459;O saldo contábil da DÍVIDA ATIVA TRIBUTÁRIA DAS TAXAS de R$ XXXXXXXX, transferido do exercício anterior e cadastrado na remessa de abertura do exercício por meio das contas contábeis nºs   1.1.2.5.X.02 e 1.2.1.1.X.04.01.02  com cdSubTitulo de 1 a 5, ou que foram objeto de ajustes contábeis identificados pelo (idTipoMovimentoContabil = 4) nas referidas contas, não mantém correspondência com o saldo de R$ XXXXXXXX, informado nas tabelas InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 5  TAXAS e idTipoOperacaoCredito = 2 - Implantação de Saldos.;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) declarada na tabela (MovimentoContabilMensal) com idTipoMovimentoContabil = 1 e 4 para as contas contábeis nºs 1.1.2.5.X.04.01 e 1.2.1.1.X.04.01.04.01 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo informado nas tabelas (InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 7  COSIP e idTipoOperacaoCredito = 2 - Implantação de Saldos de Exercícios Anteriores a mensagem será executada. ;AVISO;5460;O saldo contábil da DÍVIDA ATIVA DA CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA de R$ XXXXXXXX, transferido do exercício anterior e cadastrado na remessa de abertura do exercício por meio das contas contábeis nºs   1.1.2.5.X.04.01 e 1.2.1.1.X.04.01.04.01  com cdSubTitulo de 1 a 5, ou que foram objeto de ajustes contábeis identificados pelo (idTipoMovimentoContabil = 4) nas referidas contas, não mantém correspondência com o saldo de R$ XXXXXXXX, informado nas tabelas InscricaoDividaAtiva e EstornoInscricaoDividaAtiva), com idTipoCredito = 7  COSIP e idTipoOperacaoCredito = 2 - Implantação de Saldos.;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs 1.1.2.1.X.01.05 e 1.1.2.1.X.70.01.05, 1.2.1.1.X.01.01.05 e 1.2.1.1.X.01.70.01.05 com cdSubTitulo de 1 a 5,  não manter correspondência com o saldo acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 1  IPTU, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1, a mensagem será executada.  Obs: Considera-se apenas os registros de Inscrição em Dívida Ativa e seus estornos que estejam vinculados com o “idTipoOperacaoCredito” = 3 – Inscrição em Dívida Ativa. ;AVISO;5084;O saldo contábil de IPTU de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs 1.1.2.1.X.01.05 - IPTU, 1.1.2.1.X.70.01.05 - IPTU PARCELADO, 1.2.1.1.X.01.01.05 - IPTU e 1.2.1.1.X.01.70.01.05 - IPTU PARCELADO com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX, acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 1  IPTU, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1.;LancamentoCredito;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.1.X.01.06, 1.1.2.1.X.70.01.06, 1.2.1.1.X.01.01.06 e 1.2.1.1.X.01.70.01.06 com cdSubTitulo de 1 a 5,não manter correspondência com o saldo acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito  com idTipoCredito = 2  ITBI, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1, a mensagem será executada. Obs: Considera-se apenas os registros de Inscrição em Dívida Ativa e seus estornos que estejam vinculados com o “idTipoOperacaoCredito” = 3 – Inscrição em Dívida Ativa. ;AVISO;5085;O saldo contábil de ITBI de R$ XXXXXXXX, transferido do exercício anterior e cadastrado na remessa de abertura do exercício por meio das contas contábeis nºs 1.1.2.1.X.01.06 - ITBI, 1.1.2.1.X.70.01.06 - ITBI PARCELADO, 1.2.1.1.X.01.01.06 - ITBI e 1.2.1.1.X.01.70.01.06 - ITBI PARCELADO com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 2  ITBI, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1.;LancamentoCredito;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.1.X.01.07, 1.1.2.1.X.70.01.07, 1.2.1.1.X.01.01.07 e 1.2.1.1.X.01.70.01.07 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 3  ISS , cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1, a mensagem será executada. Obs: Considera-se apenas os registros de Inscrição em Dívida Ativa e seus estornos que estejam vinculados com o “idTipoOperacaoCredito” = 3 – Inscrição em Dívida Ativa. ;AVISO;5086;O saldo contábil de ISS de R$ XXXXXXXX, transferido do exercício anterior e cadastrado na remessa de abertura do exercício por meio das contas contábeis nºs 1.1.2.1.X.01.07 - ISS, 1.1.2.1.X.70.01.07 - ISS PARCELADO, 1.2.1.1.X.01.01.07 - ISS e 1.2.1.1.X.01.70.01.07 - ISS PARCELADO com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX, informado nas tabelas (LancamentoCredito e EstornoLancamentoCredito), com idTipoCredito = 3  ISS e idTipoOperacaoCredito = 2 - Implantação de Saldos de Exercícios Anteriores.;LancamentoCredito;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.1.X.03, 1.1.2.1.X.70.03, 1.2.1.1.X.01.03 e 1.2.1.1.X.01.70.03 com cdSubTitulo de 1 a 5,não manter correspondência com o saldo acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 4  CONTRIBUIÇÃO DE MELHORIA,  cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1, a mensagem será executada. Obs: Considera-se apenas os registros de Inscrição em Dívida Ativa e seus estornos que estejam vinculados com o “idTipoOperacaoCredito” = 3 – Inscrição em Dívida Ativa. ;AVISO;5087;O saldo contábil de CONTRIBUIÇÕES DE MELHORIA de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs  1.1.2.1.X.03, 1.1.2.1.X.70.03, 1.2.1.1.X.01.03 e 1.2.1.1.X.01.70.03 com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 4  CONTRIBUIÇÃO DE MELHORIA, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1.;LancamentoCredito;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.1.X.02, 1.1.2.1.X.70.02, 1.2.1.1.X.01.02 e 1.2.1.1.X.01.70.02 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 5  TAXAS, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1,  a mensagem será executada. Obs: Considera-se apenas os registros de Inscrição em Dívida Ativa e seus estornos que estejam vinculados com o “idTipoOperacaoCredito” = 3 – Inscrição em Dívida Ativa. ;AVISO;5088;O saldo contábil de TAXAS de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs  1.1.2.1.X.02 - TAXAS , 1.1.2.1.X.70.02 - TAXAS PARCELADAS, 1.2.1.1.X.01.02 - TAXAS e 1.2.1.1.X.01.70.02 - TAXAS PARCELADAS com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 5  TAXAS, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1.;LancamentoCredito;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.1.X.04.01, 1.1.2.1.X.70.04.01, 1.2.1.1.X.01.04.01 e 1.2.1.1.X.01.70.04.01 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 7  COSIP, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1, a mensagem será executada. Obs: Considera-se apenas os registros de Inscrição em Dívida Ativa e seus estornos que estejam vinculados com o “idTipoOperacaoCredito” = 3 – Inscrição em Dívida Ativa.  ;AVISO;5089;O saldo contábil de CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs  1.1.2.1.X.04.01, 1.1.2.1.X.70.04.01, 1.2.1.1.X.01.04.01 e 1.2.1.1.X.01.70.04.01 com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)LancamentoCredito (-) EstornoLancamentoCredito, (+)AtualizacaoCredito, (-)EstornoAtualizacaoCredito, (-)DeducaoCredito, (+)EstornoDeducaoCredito, (-)InscricaoDividaAtiva, (+)EstornoInscricaoDividaAtiva, (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 7  COSIP, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 1.;LancamentoCredito;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.5.X.01.05 e 1.2.1.1.X.04.01.01.05 com cdSubTitulo de 1 a 5,  não manter correspondência com o saldo acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 1  IPTU, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2, a mensagem será executada. ;AVISO;5900;O saldo contábil da DÍVIDA ATIVA DO IPTU de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs  1.1.2.5.X.01.05 e 1.2.1.1.X.04.01.01.05  com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX, acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 1  IPTU, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.5.X.01.06 e 1.2.1.1.X.04.01.01.06 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 2  ITBI, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2, a mensagem será executada. ;AVISO;5901;O saldo contábil da DÍVIDA ATIVA DO ITBI de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs   1.1.2.5.X.01.06 e 1.2.1.1.X.04.01.01.06  com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX, acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 2  ITBI, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs  1.1.2.5.X.01.07 e 1.2.1.1.X.04.01.01.07 com cdSubTitulo de 1 a 5,não manter correspondência com o saldo acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 3  ISS, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2,  a mensagem será executada. ;AVISO;5902;O saldo contábil da DÍVIDA ATIVA DO ISS de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs   1.1.2.5.X.01.07 e 1.2.1.1.X.04.01.01.07  com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 3  ISS, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs 1.1.2.5.X.03 e 1.2.1.1.X.04.01.03 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 4  CONTRIBUIÇÕES DE MELHORIA, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2,  a mensagem será executada. ;AVISO;5903;O saldo contábil da DÍVIDA ATIVA DAS CONTRIBUIÇÕES DE MELHORIA de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs   1.1.2.5.X.03 e 1.2.1.1.X.04.01.03  com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 4  CONTRIBUIÇÕES DE MELHORIA, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
Tributário;Se a soma de (vlDebito - vlCredito) acumulada na tabela (MovimentoContabilMensal) até o MM/AAAA,  referente as contas contábeis nºs 1.1.2.5.X.02 e 1.2.1.1.X.04.01.02 com cdSubTitulo de 1 a 5, não manter correspondência com o saldo acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 5  TAXAS, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2,  a mensagem será executada. ;AVISO;5904;O saldo contábil da DÍVIDA ATIVA TRIBUTÁRIA DAS TAXAS de R$ XXXXXXXX, acumulado no ano até o MM/AAAA, existente nas contas contábeis nºs   1.1.2.5.X.02 e 1.2.1.1.X.04.01.02  com cdSubTitulo de 1 a 5, não mantém correspondência com o saldo de R$ XXXXXXXX,  acumulado no ano  das tabelas  (+)InscricaoDividaAtiva, (-)EstornoInscricaoDividaAtiva   (+)AtualizacaoDividaAtiva, (-)EstornoAtualizacaoDividaAtiva, (-)DeducaoDividaAtiva, (+)EstornoDeducaoDividaAtiva , (-)ArrecadacaoCredito, (+)EstornoArrecadacaoCredito, com idTipoCredito = 5  TAXAS, cuja arrecadação seja vinculada ao idTipoOrigemReceita = 2;InscricaoDividaAtiva;Movimento Mensal Normal;Prefeitura
